uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF
"943df914-c063-4fa7-9d02-beb3d9ac2ebc","DELA_041.basePlot.cfc","D08","DELA","DELA_041","tower","Nc+HNMhlqfuElt3OuXY/n7m4j/+0Wu7sEpp1g657JWs=","A00000082008","Nc+HNMhlqfuElt3OuXY/n7m4j/+0Wu7s44vITNZjEKo=","A00000082874","2019-05-07T16:43Z","2019-08-07",1,0.201,25,0.160,0.694,0.414,0.241,0.125,685.1,45.5,7.1,30.0,38.9,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"6bfd65e1-4815-4512-b528-bbd099da6b2b","DELA_041.basePlot.cfc","D08","DELA","DELA_041","tower","Nc+HNMhlqftETpjKAT2SJ4dA9r8uIJ2AoFvrS0X312I=","A00000082009","Nc+HNMhlqftETpjKAT2SJ4dA9r8uIJ2AkH56XZ2qpCY=","A00000082816","2019-05-07T16:59Z","2019-08-07",1,0.200,25,0.161,0.851,0.348,0.393,0.159,1131.0,50.2,3.8,20.6,13.9,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"448c5011-7cc3-4867-891e-923efd5758d4","DELA_005.basePlot.cfc","D08","DELA","DELA_005","distributed","Nc+HNMhlqfvEGr8yyXUz1ls6Id3G3jtDYdJeu4tHqmY=","A00000082010","Nc+HNMhlqfvEGr8yyXUz1ls6Id3G3jtDjqZdT6cZzWo=","A00000082843","2019-05-07T18:29Z","2019-08-07",1,0.199,25,0.222,1.178,1.377,0.189,0.301,64.1,48.3,8.0,16.6,13.5,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"026325b3-09a2-44b8-88fc-f036694c2e4f","DELA_005.basePlot.cfc","D08","DELA","DELA_005","distributed","Nc+HNMhlqfvEGr8yyXUz1s1db8LuzACJ3C5JoJ+WcSk=","A00000082011","Nc+HNMhlqfvEGr8yyXUz1s1db8LuzACJUOTEAwWgSPw=","A00000082880","2019-05-07T18:52Z","2019-08-07",1,0.200,25,0.265,1.075,1.547,0.234,0.347,62.0,67.9,7.9,17.1,12.6,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"2f2bf962-8c12-4c33-a72c-82c1bcca0405","DELA_005.basePlot.cfc","D08","DELA","DELA_005","distributed","Nc+HNMhlqfvEGr8yyXUz1pftribqoyU9WN5cBBMdQjQ=","A00000082012","Nc+HNMhlqfvEGr8yyXUz1pftribqoyU9+k3LAFmUvr4=","A00000082801","2019-05-07T19:16Z","2019-08-07",1,0.199,25,0.233,1.238,1.437,0.313,0.361,56.5,57.4,10.0,18.1,14.5,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"6cd7533e-bb03-4b5a-bc5f-affe989bf14f","DELA_008.basePlot.cfc","D08","DELA","DELA_008","distributed","Nc+HNMhlqfs3wXfqGlTkVwX2/JLCueD+tmV/PVibmf4=","A00000082013","Nc+HNMhlqfs3wXfqGlTkVwX2/JLCueD+qhhc3LaQSY1opIFTmmKPng==","A00000082869","2019-05-08T14:20Z","2019-08-07",1,0.203,25,0.233,0.736,0.385,0.176,0.199,499.6,91.2,6.0,30.1,30.4,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"5186cd99-8d54-4b02-b14d-ff43c5b14543","DELA_037.basePlot.cfc","D08","DELA","DELA_037","tower","Nc+HNMhlqfu2Elvk5YKLrGmhCtNDa3OalGts2J8xLKg=","A00000082014","Nc+HNMhlqfu2Elvk5YKLrGmhCtNDa3OanD0EsBI6oAs=","A00000082850","2019-05-08T16:05Z","2019-08-07",1,0.197,25,0.125,0.504,0.333,0.160,0.115,892.8,64.4,5.7,13.4,29.5,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"93d07557-a01d-43e8-92fc-a835f337413d","DELA_037.basePlot.cfc","D08","DELA","DELA_037","tower","Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNrR9qUnVaIwU8=","A00000082015","Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNrUJdscnHLGKs=","A00000082868","2019-05-08T17:16Z","2019-08-07",1,0.197,25,0.147,0.691,0.349,0.118,0.159,1004.0,77.0,5.3,9.3,12.1,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"6f75ec3b-bb58-4c4c-a1de-a25f61e58eb1","DELA_016.basePlot.cfc","D08","DELA","DELA_016","distributed","Nc+HNMhlqfv+t8Y/nJ2SnsCDs4+txM2lgRy4pqupRVo=","A00000082016","Nc+HNMhlqfv+t8Y/nJ2SnsCDs4+txM2l/lCW5dlWyao=","A00000082796","2019-05-08T19:43Z","2019-08-07",1,0.200,25,0.161,0.555,0.322,0.092,0.114,776.1,36.0,3.4,15.8,17.1,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"0cc96154-4c97-43dc-b578-8fa8228c8619","DELA_016.basePlot.cfc","D08","DELA","DELA_016","distributed","Nc+HNMhlqfv+t8Y/nJ2Snk1GVa66/yFi6bXUILtqX9o=","A00000082017","Nc+HNMhlqfv+t8Y/nJ2Snk1GVa66/yFipNLg9EGSK9s=","A00000082852","2019-05-08T20:24Z","2019-08-07",1,0.204,25,0.274,0.596,0.318,0.105,0.113,693.1,36.9,4.0,19.6,30.3,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"fc08865b-fcf7-44c7-b663-7e7db3c7bae2","DELA_047.basePlot.cfc","D08","DELA","DELA_047","tower","Nc+HNMhlqfuiM/ESpgon1dGZAo/aOCEku2xVwGdn3gE=","A00000082018","Nc+HNMhlqfuiM/ESpgon1dGZAo/aOCEkyPhIvnH5+XiE+QUpdwaSdA==","A00000082857","2019-05-13T15:48Z","2019-08-07",1,0.197,25,0.175,0.644,0.609,0.179,0.169,2621.0,151.0,7.6,17.6,21.0,"OK","OK","OK","OK","OK","sample value outlier - soil contamination","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"f1e65e72-12ee-4b77-aeaf-5e572c8f1c8d","DELA_047.basePlot.cfc","D08","DELA","DELA_047","tower","Nc+HNMhlqfuiM/ESpgon1QCjFYsTDbXojsncXbDw2/k=","A00000082019","Nc+HNMhlqfuiM/ESpgon1QCjFYsTDbXoNBIQSuKccs32y2KDb1hsMw==","A00000082793","2019-05-13T16:32Z","2019-08-07",1,0.194,25,0.177,0.665,0.586,0.202,0.176,2628.0,62.7,8.6,17.1,28.9,"OK","OK","OK","OK","OK","sample value outlier - soil contamination","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"95672054-2af9-43ad-ba2d-d5c2ffdd5b63","DELA_056.basePlot.cfc","D08","DELA","DELA_056","tower","Nc+HNMhlqfv/LCuEtQfoKTuGdBDwOh4rjRnt30frl50=","A00000082020","Nc+HNMhlqfv/LCuEtQfoKTuGdBDwOh4rNvBwcYKv9oY1oIyNnj1g5g==","A00000083316","2019-05-13T17:56Z","2019-08-07",1,0.200,25,0.257,0.934,0.915,0.215,0.175,60.7,82.1,13.6,13.9,29.8,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
"9d7c8fa4-8bd5-49b4-95fb-20200faac444","DELA_056.basePlot.cfc","D08","DELA","DELA_056","tower","Nc+HNMhlqfv/LCuEtQfoKUhE6bUgZfIwFIuuX2K8oIY=","A00000082021","Nc+HNMhlqfv/LCuEtQfoKUhE6bUgZfIwWHMLgNKhXmnHNPoOdLbCWQ==","A00000082830","2019-05-13T18:50Z","2019-08-07",1,0.204,25,0.177,0.677,0.581,0.126,0.153,48.5,63.1,4.6,12.1,16.9,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","J/g6an6qIb0=","0SbE4/OAjEQ=",
