uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,collectDate,ovenStartDate,ovenEndDate,sampleCondition,cnSampleID,cnSampleCode,ligninSampleID,ligninSampleBarcode,archiveSampleID,archiveSampleCode,archiveMass,toxicodendronPossible,processedBy,remarks,dataQF
"2cbb6012-7e54-4522-8898-f00a7af0d5d4","DELA_041.basePlot.cfc","D08","DELA","DELA_041","tower","Nc+HNMhlqfuElt3OuXY/n7m4j/+0Wu7sEpp1g657JWs=","A00000082008","2019-05-07T16:43Z","2019-05-09T20:00Z","2019-05-14T20:00Z","OK","Nc+HNMhlqfuElt3OuXY/n7m4j/+0Wu7sa5jH/FEqhkc=","A00000082885","Nc+HNMhlqfuElt3OuXY/n7m4j/+0Wu7s44vITNZjEKo=","A00000082874","Nc+HNMhlqfuElt3OuXY/n7m4j/+0Wu7svWnaFiH08lA=","A00000082884",,,"0000-0002-6443-1841",,
"62c34c87-3733-4c2a-8d21-35c3f423e178","DELA_041.basePlot.cfc","D08","DELA","DELA_041","tower","Nc+HNMhlqftETpjKAT2SJ4dA9r8uIJ2AoFvrS0X312I=","A00000082009","2019-05-07T16:59Z","2019-05-09T20:00Z","2019-05-14T20:00Z","OK","Nc+HNMhlqftETpjKAT2SJ4dA9r8uIJ2Aa3g59IyZfbc=","A00000082806","Nc+HNMhlqftETpjKAT2SJ4dA9r8uIJ2AkH56XZ2qpCY=","A00000082816","Nc+HNMhlqftETpjKAT2SJ4dA9r8uIJ2A0uehuGwmW7E=","A00000082802",,,"0000-0003-3960-4840",,
"17cc05fb-f13c-459c-92ff-93bd911e3143","DELA_005.basePlot.cfc","D08","DELA","DELA_005","distributed","Nc+HNMhlqfvEGr8yyXUz1ls6Id3G3jtDYdJeu4tHqmY=","A00000082010","2019-05-07T18:29Z","2019-05-10T20:00Z","2019-05-14T20:00Z","OK","Nc+HNMhlqfvEGr8yyXUz1ls6Id3G3jtDkPp3AGdhk4k=","A00000082873","Nc+HNMhlqfvEGr8yyXUz1ls6Id3G3jtDjqZdT6cZzWo=","A00000082843","Nc+HNMhlqfvEGr8yyXUz1ls6Id3G3jtD0wZFkbgsyB8=","A00000082853",,,"0000-0003-3960-4840",,
"489dd31c-35fc-41ba-9dad-3a3321cad611","DELA_005.basePlot.cfc","D08","DELA","DELA_005","distributed","Nc+HNMhlqfvEGr8yyXUz1s1db8LuzACJ3C5JoJ+WcSk=","A00000082011","2019-05-07T18:52Z","2019-05-10T20:00Z","2019-05-14T20:00Z","OK","Nc+HNMhlqfvEGr8yyXUz1s1db8LuzACJv5fXr2gualY=","A00000082890","Nc+HNMhlqfvEGr8yyXUz1s1db8LuzACJUOTEAwWgSPw=","A00000082880","Nc+HNMhlqfvEGr8yyXUz1s1db8LuzACJL1q1fOSd7Bw=","A00000082866",,,"0000-0003-3960-4840",,
"f49c197c-01f2-484b-a05e-fcbddd0d8568","DELA_005.basePlot.cfc","D08","DELA","DELA_005","distributed","Nc+HNMhlqfvEGr8yyXUz1pftribqoyU9WN5cBBMdQjQ=","A00000082012","2019-05-07T19:16Z","2019-05-10T20:00Z","2019-05-14T20:00Z","OK","Nc+HNMhlqfvEGr8yyXUz1pftribqoyU9SPIwLOEmgAg=","A00000082817","Nc+HNMhlqfvEGr8yyXUz1pftribqoyU9+k3LAFmUvr4=","A00000082801","Nc+HNMhlqfvEGr8yyXUz1pftribqoyU9xr8uPHSuFTg=","A00000082872",,,"0000-0003-3960-4840",,
"96f3312a-be52-4bd7-ad91-d6985fd8021f","DELA_008.basePlot.cfc","D08","DELA","DELA_008","distributed","Nc+HNMhlqfs3wXfqGlTkVwX2/JLCueD+tmV/PVibmf4=","A00000082013","2019-05-08T14:20Z","2019-05-09T20:00Z","2019-05-14T20:00Z","OK","Nc+HNMhlqfs3wXfqGlTkVwX2/JLCueD+NkRJHfn74w4=","A00000082882","Nc+HNMhlqfs3wXfqGlTkVwX2/JLCueD+qhhc3LaQSY1opIFTmmKPng==","A00000082869","Nc+HNMhlqfs3wXfqGlTkVwX2/JLCueD+onyJL+aSQQs=","A00000082883",,,"0000-0002-6443-1841",,
"5d11284c-15f3-4f57-b362-7a281a4005e6","DELA_037.basePlot.cfc","D08","DELA","DELA_037","tower","Nc+HNMhlqfu2Elvk5YKLrGmhCtNDa3OalGts2J8xLKg=","A00000082014","2019-05-08T16:05Z","2019-05-09T20:00Z","2019-05-14T20:00Z","OK","Nc+HNMhlqfu2Elvk5YKLrGmhCtNDa3OaG6HhDaJikY8=","A00000082840","Nc+HNMhlqfu2Elvk5YKLrGmhCtNDa3OanD0EsBI6oAs=","A00000082850","Nc+HNMhlqfu2Elvk5YKLrGmhCtNDa3OagJdLRAZTS8c=","A00000082841",,,"0000-0002-6443-1841",,
"d91d7656-fa95-4790-831b-4789537ce01a","DELA_037.basePlot.cfc","D08","DELA","DELA_037","tower","Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNrR9qUnVaIwU8=","A00000082015","2019-05-08T17:16Z","2019-05-09T20:00Z","2019-05-14T20:00Z","OK","Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNr0nUITwU/Awc=","A00000082860","Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNrUJdscnHLGKs=","A00000082868","Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNrcodyvwZCV5U=","A00000082871",,,"0000-0002-6443-1841",,
"a47b7eb3-cf03-4014-9fc7-4cc4e5ced177","DELA_016.basePlot.cfc","D08","DELA","DELA_016","distributed","Nc+HNMhlqfv+t8Y/nJ2SnsCDs4+txM2lgRy4pqupRVo=","A00000082016","2019-05-08T19:43Z","2019-05-10T20:00Z","2019-05-14T20:00Z","OK","Nc+HNMhlqfv+t8Y/nJ2SnsCDs4+txM2lqQGOs5b7P6I=","A00000082870","Nc+HNMhlqfv+t8Y/nJ2SnsCDs4+txM2l/lCW5dlWyao=","A00000082796","Nc+HNMhlqfv+t8Y/nJ2SnsCDs4+txM2lvbKV8qtZ6vw=","A00000082822",,,"0000-0002-6443-1841",,
"9be48773-4ffd-4a6c-b341-be91c70137ca","DELA_016.basePlot.cfc","D08","DELA","DELA_016","distributed","Nc+HNMhlqfv+t8Y/nJ2Snk1GVa66/yFi6bXUILtqX9o=","A00000082017","2019-05-08T20:24Z","2019-05-10T20:00Z","2019-05-14T20:00Z","OK","Nc+HNMhlqfv+t8Y/nJ2Snk1GVa66/yFi6jahFDXQyKk=","A00000082842","Nc+HNMhlqfv+t8Y/nJ2Snk1GVa66/yFipNLg9EGSK9s=","A00000082852","Nc+HNMhlqfv+t8Y/nJ2Snk1GVa66/yFi7BxIDVTKcDc=","A00000082828",,,"0000-0002-6443-1841",,
"f09f33c3-cb50-46fe-907c-86cb344180d7","DELA_047.basePlot.cfc","D08","DELA","DELA_047","tower","Nc+HNMhlqfuiM/ESpgon1dGZAo/aOCEku2xVwGdn3gE=","A00000082018","2019-05-13T15:48Z","2019-05-20T20:00Z","2019-06-06T20:00Z","OK","Nc+HNMhlqfuiM/ESpgon1dGZAo/aOCEkjYmhseedJy0=","A00000082849","Nc+HNMhlqfuiM/ESpgon1dGZAo/aOCEkyPhIvnH5+XiE+QUpdwaSdA==","A00000082857","Nc+HNMhlqfuiM/ESpgon1dGZAo/aOCEkqD9jK5UrrfU=","A00000082798",,,"0000-0002-6443-1841",,
"30a6198f-1d9d-420f-93db-dd26b5b5911f","DELA_047.basePlot.cfc","D08","DELA","DELA_047","tower","Nc+HNMhlqfuiM/ESpgon1QCjFYsTDbXojsncXbDw2/k=","A00000082019","2019-05-13T16:32Z","2019-05-20T20:00Z","2019-06-06T20:00Z","OK","Nc+HNMhlqfuiM/ESpgon1QCjFYsTDbXoq+ce2E4GL+s=","A00000082794","Nc+HNMhlqfuiM/ESpgon1QCjFYsTDbXoNBIQSuKccs32y2KDb1hsMw==","A00000082793","Nc+HNMhlqfuiM/ESpgon1QCjFYsTDbXolUJQTCRZH78=","A00000082864",,,"0000-0002-9190-7358",,
"f826d56d-6f32-4a2a-92fc-c5b74eed39ca","DELA_056.basePlot.cfc","D08","DELA","DELA_056","tower","Nc+HNMhlqfv/LCuEtQfoKTuGdBDwOh4rjRnt30frl50=","A00000082020","2019-05-13T17:56Z","2019-05-20T20:00Z","2019-06-06T20:00Z","OK","Nc+HNMhlqfv/LCuEtQfoKTuGdBDwOh4rgaSjP5FTNBw=","A00000083318","Nc+HNMhlqfv/LCuEtQfoKTuGdBDwOh4rNvBwcYKv9oY1oIyNnj1g5g==","A00000083316","Nc+HNMhlqfv/LCuEtQfoKTuGdBDwOh4rNP3toZ9JiNs=","A00000083317",,,"0000-0003-3960-4840",,
"f9bac7d5-f93d-41f5-a725-7fb1e6f6f4fd","DELA_056.basePlot.cfc","D08","DELA","DELA_056","tower","Nc+HNMhlqfv/LCuEtQfoKUhE6bUgZfIwFIuuX2K8oIY=","A00000082021","2019-05-13T18:50Z","2019-05-20T20:00Z","2019-06-06T20:00Z","OK","Nc+HNMhlqfv/LCuEtQfoKUhE6bUgZfIw4p302ds5CYg=","A00000082854","Nc+HNMhlqfv/LCuEtQfoKUhE6bUgZfIwWHMLgNKhXmnHNPoOdLbCWQ==","A00000082830","Nc+HNMhlqfv/LCuEtQfoKUhE6bUgZfIw4LciqbWkxJ4=","A00000082844",,,"0000-0003-3960-4840",,
