uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,cnSampleID,cnSampleCode,collectDate,analysisDate,co2Trapped,d15N,d13C,nitrogenPercent,carbonPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF
"7994d976-dd85-42ee-84ba-e10da17f8ccd","BONA_084.basePlot.cfc","D19","BONA","BONA_084","tower","7uHsYbyZiKbnZITO0PATPwUHccIA7DHfPCPOtSSMx6s=","A00000100416","7uHsYbyZiKbnZITO0PATPwUHccIA7DHfvInhDKiRExg=","A00000100829","2019-08-01T19:00Z","2019-11-22","N",-3.2,-30.4,2.39,47.50,21.8,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"58bc549c-d805-4099-845f-e495e71828a7","BONA_084.basePlot.cfc","D19","BONA","BONA_084","tower","7uHsYbyZiKbnZITO0PATP8Ocv1M4hhmBme/MvGblEvA=","A00000100420","7uHsYbyZiKbnZITO0PATP8Ocv1M4hhmBSFJTmW2SnHE=","A00000100841","2019-08-01T19:34Z","2019-11-22","N",-2.6,-31.4,2.17,47.50,24.0,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"0516abb8-4cbd-424c-b6f1-6a59859e8e7e","BONA_084.basePlot.cfc","D19","BONA","BONA_084","tower","7uHsYbyZiKbnZITO0PATP/+l58AfMol9CZPrl4nyPuE=","A00000100418","7uHsYbyZiKbnZITO0PATP/+l58AfMol9dVLblOqTENs=","A00000100826","2019-08-01T20:28Z","2019-11-22","N",-1.1,-32.8,2.22,48.10,23.8,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"0ff981a6-60ab-466f-8c8d-920113e23512","BONA_084.basePlot.cfc","D19","BONA","BONA_084","tower","7uHsYbyZiKbnZITO0PATPw/Vf5IgKjQsILjugwOAvHQ=","A00000100419","7uHsYbyZiKbnZITO0PATPw/Vf5IgKjQsyABEEDNJEjM=","A00000100870","2019-08-01T20:46Z","2019-11-22","N",-1.5,-33.0,2.07,48.20,25.5,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
