uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF
"1d43e25c-3305-4450-a738-4145ddf078f3","SJER_048.basePlot.cfc","D17","SJER","SJER_048","tower","2kN0Z0OxE8FbunuCHxxhdmtFX92gO6GPKn7GRNB0PbM=",,"2kN0Z0OxE8FbunuCHxxhdmtFX92gO6GPi2d8Ci/JliZNBkkzKsGhmQ==","A00000062586","2019-04-01T16:37Z","2020-01-30",1,0.482,3.29,11.09,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"4845e198-49e2-4e79-8827-3417ee07c886","SJER_048.basePlot.cfc","D17","SJER","SJER_048","tower","2kN0Z0OxE8EAWNsz9V0k7ht/rPnqpg87YBYVo0QVsXY=",,"2kN0Z0OxE8EAWNsz9V0k7ht/rPnqpg87Vspug8ySgKsdKJKl0q7xxA==","A00000062583","2019-04-01T21:01Z","2020-01-30",1,0.482,5.60,6.44,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"4add82ef-0e7f-4bf4-9ea4-7ade15a390ca","SJER_048.basePlot.cfc","D17","SJER","SJER_048","tower","2kN0Z0OxE8FvZ+ZPocAGur2L3+lkxllVx54ToApkGcY=",,"2kN0Z0OxE8FvZ+ZPocAGur2L3+lkxllVof/odOoP/9M=","A00000062548","2019-04-03T07:21Z","2020-01-30",1,0.459,3.59,25.26,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"eda97882-c333-41cb-a9cf-603ba70a0125","SJER_009.basePlot.cfc","D17","SJER","SJER_009","distributed","2kN0Z0OxE8GTUdNsBIzfR/KftHYeEm/X9B+ZS+y2X+8=",,"2kN0Z0OxE8GTUdNsBIzfR/KftHYeEm/XojqHjXY5CcI=","A00000062555","2019-04-03T14:56Z","2020-01-30",1,0.461,5.18,22.15,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"cf31558e-ed5a-4bea-a835-32edb50613d3","SJER_045.basePlot.cfc","D17","SJER","SJER_045","tower","2kN0Z0OxE8Ght+vqSNjLJrxI0Xu/o1jOisirSliQcWM=",,"2kN0Z0OxE8Ght+vqSNjLJrxI0Xu/o1jOCDu5pgVdW8k=","A00000062592","2019-04-03T16:37Z","2020-01-30",1,0.467,2.20,25.32,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"8a8c6dee-072c-474b-a911-5ba238ae2fca","SJER_015.basePlot.cfc","D17","SJER","SJER_015","distributed","2kN0Z0OxE8FjCRHv1/2ezDQlvpjDBOcPOL2MJlZpkVI=",,"2kN0Z0OxE8FjCRHv1/2ezDQlvpjDBOcPWxU54GFyy6Y=","A00000062552","2019-04-03T16:58Z","2020-01-30",1,0.493,4.98,10.09,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"de5117f6-4f20-4f16-9331-9cba00820e3d","SJER_009.basePlot.cfc","D17","SJER","SJER_009","distributed","2kN0Z0OxE8HnCvFue5ndWX7TBrxc1u8M6GB2cNtVo4Y=",,"2kN0Z0OxE8HnCvFue5ndWX7TBrxc1u8MjtURgey11pb2APbJV1k+ew==","A00000062550","2019-04-03T17:02Z","2020-01-30",1,0.471,14.88,16.23,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"f05662d9-0230-467c-a415-95523e53e453","SJER_046.basePlot.cfc","D17","SJER","SJER_046","tower","2kN0Z0OxE8FrgGadQFQgj0H6RFOj0PpEjxT4aQRBohM=",,"2kN0Z0OxE8FrgGadQFQgj0H6RFOj0PpEg5WB16S4VuI=","A00000062593","2019-04-03T17:26Z","2020-01-30",1,0.460,4.47,21.03,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"01ab4619-5fb2-493d-882d-abcbd400e2d8","SJER_015.basePlot.cfc","D17","SJER","SJER_015","distributed","2kN0Z0OxE8FERIW0ws+1VoXneT8WCPD0k9Co2qSprNI=",,"2kN0Z0OxE8FERIW0ws+1VoXneT8WCPD0HqH/tiFuHlQ=","A00000062538","2019-04-03T17:43Z","2020-01-30",1,0.456,2.21,27.74,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"2818fc87-4c08-47d9-918d-eea6ddb6df27","SJER_048.basePlot.cfc","D17","SJER","SJER_048","tower","2kN0Z0OxE8FvZ+ZPocAGunJU345aG/BSrqVeiLmDVdI=",,"2kN0Z0OxE8FvZ+ZPocAGunJU345aG/BSk/5h6FGqUsQ=","A00000062588","2019-04-03T18:38Z","2020-01-30",1,0.461,8.86,30.36,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"151b3040-c148-4cca-9ba5-8338923a6cb3","SJER_003.basePlot.cfc","D17","SJER","SJER_003","distributed","2kN0Z0OxE8HugOOS5aI78UJ06dBBkK4h1prhWWePPAk=",,"2kN0Z0OxE8HugOOS5aI78UJ06dBBkK4hDWdS5DNItHg=","A00000062573","2019-04-03T20:47Z","2020-01-30",1,0.463,5.79,5.11,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"2f87643d-8efe-41bc-8d6b-bf339feba5ad","SJER_026.basePlot.cfc","D17","SJER","SJER_026","distributed","2kN0Z0OxE8F96tPbOqtRuwF5wRXFyecz8JPbBVdLqk8=",,"2kN0Z0OxE8F96tPbOqtRuwF5wRXFyeczesJ9I+fZX3I=","A00000062564","2019-04-04T16:10Z","2020-01-30",1,0.455,0.64,19.25,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"1e2d1d0c-6c78-4a7f-b0f0-7076cf025136","SJER_026.basePlot.cfc","D17","SJER","SJER_026","distributed","2kN0Z0OxE8GyduLCKugxGNFIU3+a/qPoMrhTZoS3228=",,"2kN0Z0OxE8GyduLCKugxGNFIU3+a/qPoaJn9BoZaPP8=","A00000062557","2019-04-04T16:11Z","2020-01-30",1,0.464,2.77,8.63,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"b2cf7599-044b-408e-b19c-2260233c51c7","SJER_008.basePlot.cfc","D17","SJER","SJER_008","distributed","2kN0Z0OxE8GjYELjXDBJboeoXCj1L+HRzFVRlGfQB+Y=",,"2kN0Z0OxE8GjYELjXDBJboeoXCj1L+HRVdecs6+pPglTq1tPBgRu5Q==","A00000062577","2019-04-04T17:33Z","2020-01-30",1,0.471,13.80,14.03,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"03d02c37-baec-486e-b441-612dec06c7fa","SJER_008.basePlot.cfc","D17","SJER","SJER_008","distributed","2kN0Z0OxE8F8MADKxc+rjmuSdY4D/cqSVLV20xmvIZE=",,"2kN0Z0OxE8F8MADKxc+rjmuSdY4D/cqSknUyCi6rxe3cDf+LQoWIIw==","A00000062563","2019-04-04T18:03Z","2020-01-30",1,0.466,7.28,15.46,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"b7debb73-b441-49f8-af5a-f54cad07045b","SJER_008.basePlot.cfc","D17","SJER","SJER_008","distributed","2kN0Z0OxE8EP2R18FeHmGS9RWTusOpGi5/mzitZyqOk=",,"2kN0Z0OxE8EP2R18FeHmGS9RWTusOpGi6vdHelMZaR4=","A00000062544","2019-04-04T18:29Z","2020-01-30",1,0.481,8.85,14.43,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"17767c8d-7be7-465f-8614-820d3ecf4f83","SJER_002.basePlot.cfc","D17","SJER","SJER_002","distributed","2kN0Z0OxE8FOVQnny45Emugbd0kRbBkrGx4RXO3ZXl0=",,"2kN0Z0OxE8FOVQnny45Emugbd0kRbBkrF81E5+2uhjk=","A00000062542","2019-04-04T20:34Z","2020-01-30",1,0.492,3.05,26.72,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"2b744222-9d7f-4b79-a542-40c44dc91cec","SJER_002.basePlot.cfc","D17","SJER","SJER_002","distributed","2kN0Z0OxE8HCA8hquz9rEPqWBNpqv+o1nt3tdzB8/qs=",,"2kN0Z0OxE8HCA8hquz9rEPqWBNpqv+o1UURk7vz/fslLE8CppgPFvg==","A00000062566","2019-04-04T20:37Z","2020-01-30",1,0.465,7.32,18.79,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
