uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,cnSampleID,cnSampleCode,collectDate,analysisDate,co2Trapped,d15N,d13C,nitrogenPercent,carbonPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF
"635c2abd-d1be-4e75-9500-3fbc6b579012","GUAN_043.basePlot.cfc","D04","GUAN","GUAN_043","tower","xIqeKa1cF5zi5fI3F8z9YZz4D4/4pdVVrIuoCA+G6II=","A00000007266","xIqeKa1cF5zi5fI3F8z9YZz4D4/4pdVVUSfBDT9v1Q0=","A00000005828","2018-04-25T13:53Z","2018-09-10","N",3.6,-31.1,1.54,49.81,32.3,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"d95c1c73-005d-43e6-8656-dc9eee5745a0","GUAN_043.basePlot.cfc","D04","GUAN","GUAN_043","tower","xIqeKa1cF5xrbUxm1ISTmNAHfrSqdQHyc4ZEAXKyFt4=","A00000007267","xIqeKa1cF5xrbUxm1ISTmNAHfrSqdQHylO1hgZCqc7A=","A00000005800","2018-04-25T14:27Z","2018-09-10","N",5.9,-28.1,3.81,50.75,13.3,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"c1929e1a-f8dd-4367-baff-aced02e956e2","GUAN_004.basePlot.cfc","D04","GUAN","GUAN_004","distributed","xIqeKa1cF5wwrIuSv422hnj6XHplVzshXD0Ib8lBPbg=","A00000007263","xIqeKa1cF5wwrIuSv422hnj6XHplVzshZNodegLqVUQ=","A00000005840","2018-04-26T11:30Z","2018-09-11","N",2.9,-27.6,2.24,50.23,22.5,"OK","OK","OK","OK",2,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"116a32f5-0339-4983-925b-995639ef3bfe","GUAN_004.basePlot.cfc","D04","GUAN","GUAN_004","distributed","xIqeKa1cF5wwrIuSv422hnj6XHplVzshXD0Ib8lBPbg=","A00000007263","xIqeKa1cF5wwrIuSv422hnj6XHplVzshZNodegLqVUQ=","A00000005840","2018-04-26T11:30Z","2018-09-11","N",2.9,-27.7,2.21,50.09,22.7,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"dad8d968-dcbd-4d19-bc38-83e2dc9f5764","GUAN_004.basePlot.cfc","D04","GUAN","GUAN_004","distributed","xIqeKa1cF5zts93CSVKm4U3tyCpyHWZrw2TsZG9cUDY=","A00000007265","xIqeKa1cF5zts93CSVKm4U3tyCpyHWZrqtEnAeD7Tm8=","A00000005834","2018-04-26T11:58Z","2018-09-11","N",4.9,-28.9,1.70,43.94,25.8,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"9a7766f2-78a0-4fad-a7c6-0cfae839be06","GUAN_004.basePlot.cfc","D04","GUAN","GUAN_004","distributed","xIqeKa1cF5xcshSqEyAlFcPI1d8lnvq+GjK3rffgfRc=","A00000007264","xIqeKa1cF5xcshSqEyAlFcPI1d8lnvq+WO0qLbjadQw=","A00000005837","2018-04-26T12:56Z","2018-09-11","N",-0.7,-26.0,2.74,47.96,17.5,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"c78c8228-897a-4237-8c7e-f42f67579a56","GUAN_001.basePlot.cfc","D04","GUAN","GUAN_001","distributed","xIqeKa1cF5yMBPJoNJKIaUGw4L/FPEbO0A4PDvYAfc4=","A00000007249","xIqeKa1cF5yMBPJoNJKIaUGw4L/FPEbO6tERvFbHftQ=","A00000005831","2018-04-26T14:36Z","2018-09-11","N",6.3,-28.5,1.69,41.76,24.7,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"b36d9fd9-80fe-4ddb-888b-32570de45286","GUAN_001.basePlot.cfc","D04","GUAN","GUAN_001","distributed","xIqeKa1cF5yM8COs61ByxNYWb0J8TMOyRbC9EIJng0k=","A00000007250","xIqeKa1cF5yM8COs61ByxNYWb0J8TMOyAVYHJihFYz8=","A00000005826","2018-04-26T14:55Z","2018-09-11","N",5.7,-30.4,1.63,38.95,23.9,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"f104d6db-967f-4189-a114-0d5f21f4c1ca","GUAN_001.basePlot.cfc","D04","GUAN","GUAN_001","distributed","xIqeKa1cF5wJTjPuLW4femBGd/9YfzRCvxEJCgkEmyU=","A00000007251","xIqeKa1cF5wJTjPuLW4femBGd/9YfzRCA06v7k0TxCc=","A00000005824","2018-04-26T15:30Z","2018-09-11","N",7.0,-30.6,1.31,45.05,34.4,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
"6a76903e-f819-4aec-8b50-eb457a07fdd8","GUAN_007.basePlot.cfc","D04","GUAN","GUAN_007","distributed","xIqeKa1cF5yb+I75mt2ilJpUZuriRhi37u+QQdnREpA=","A00000005672","xIqeKa1cF5yb+I75mt2ilJpUZuriRhi3Y5tFT3cx7Ak=","A00000005857","2018-04-27T11:05Z","2018-09-10","N",6.9,-30.6,2.75,46.35,16.9,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta V with Finnigan Conflo IV Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",
