uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,cnSampleID,cnSampleCode,collectDate,analysisDate,co2Trapped,d15N,d13C,nitrogenPercent,carbonPercent,CNratio,cnIsotopeQF,cnPercentQF,isotopeAccuracyQF,percentAccuracyQF,analyticalRepNumber,remarks,laboratoryName,testMethod,instrument,analyzedBy,reviewedBy,dataQF
"e7936ce4-5d47-4311-92db-d3a4636989f3","UNDE_013.basePlot.cfc","D05","UNDE","UNDE_013","distributed","WnrB9gmiM7LWRQApF/lvpO5qWwtTlg5xTJR/AJnI8GU=",,"WnrB9gmiM7LWRQApF/lvpO5qWwtTlg5x8pUGRdcS99s=","A00000076948","2019-06-25T22:19Z","2020-03-05","N",-3.2,-27.8,1.59,46.07,29.0,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"1ca31738-e7c0-4eb3-bcfd-3ddfefa7cf42","UNDE_010.basePlot.cfc","D05","UNDE","UNDE_010","distributed","WnrB9gmiM7J79JC2j9HOwhWTxiOQO+YvcD1lo8IaNXg=",,"WnrB9gmiM7J79JC2j9HOwhWTxiOQO+YvfRuVvPEtzSE=","A00000076710","2019-06-26T15:24Z","2020-03-05","N",-6.0,-30.3,0.79,49.56,62.9,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"bb513c9e-3686-4440-8690-afac8557d3c6","UNDE_010.basePlot.cfc","D05","UNDE","UNDE_010","distributed","WnrB9gmiM7Ibka+NDUMwnGX4rMm8CV/TZwvw6KhnBOc=",,"WnrB9gmiM7Ibka+NDUMwnGX4rMm8CV/TMsx+LcX9Vrg=","A00000076694","2019-06-26T15:48Z","2020-03-05","N",-0.4,-25.9,2.60,50.26,19.3,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"26a04322-9d44-4398-9456-4058e1bb87c4","UNDE_010.basePlot.cfc","D05","UNDE","UNDE_010","distributed","WnrB9gmiM7LG7n/8M0sazkfS1H7It3zgkMVGE0ZgDKQ=",,"WnrB9gmiM7LG7n/8M0sazkfS1H7It3zgUIRDU/E2q2I=","A00000076974","2019-06-26T16:05Z","2020-03-05","N",-5.1,-30.7,0.94,50.20,53.5,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"fadabe21-ba39-4817-9f7c-73e8a7da1235","UNDE_002.basePlot.cfc","D05","UNDE","UNDE_002","distributed","WnrB9gmiM7JhOf5uXu8dsXAzf2dQTZ/K+03fx+t58hU=",,"WnrB9gmiM7JhOf5uXu8dsXAzf2dQTZ/KRzn/no3AZqI=","A00000076672","2019-06-26T19:01Z","2020-03-05","N",-1.5,-29.3,2.70,48.71,18.1,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"a003954e-051d-4505-a756-438d9ff2013d","UNDE_002.basePlot.cfc","D05","UNDE","UNDE_002","distributed","WnrB9gmiM7JhOf5uXu8dsXAzf2dQTZ/K+03fx+t58hU=",,"WnrB9gmiM7JhOf5uXu8dsXAzf2dQTZ/KRzn/no3AZqI=","A00000076672","2019-06-26T19:01Z","2020-03-05","N",-1.4,-29.2,2.72,48.73,17.9,"OK","OK","OK","OK",2,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"f25ee0c0-de2f-4a59-87d1-aaa3cf475e11","UNDE_002.basePlot.cfc","D05","UNDE","UNDE_002","distributed","WnrB9gmiM7I5b3pOjDIBJuuTZbtzya3hZ1JUady3ZMY=",,"WnrB9gmiM7I5b3pOjDIBJuuTZbtzya3h4Lq1Ht1KeY0=","A00000076683","2019-06-26T19:38Z","2020-03-05","N",-6.9,-30.1,1.67,48.21,28.9,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"df040f2e-4362-494a-9c2a-82cf730de7b5","UNDE_059.basePlot.cfc","D05","UNDE","UNDE_059","tower","WnrB9gmiM7KvmlqGJ42r9+3oMC4z/PpxWa8h73+2iqQ=",,"WnrB9gmiM7KvmlqGJ42r9+3oMC4z/PpxHqOkbDCrYIXJK6GDl/Nzbg==","A00000076713","2019-06-26T21:04Z","2020-01-16","N",-3.2,-27.6,0.91,47.95,52.7,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"ab16b13d-54f1-42ea-a28a-1923b8731423","UNDE_059.basePlot.cfc","D05","UNDE","UNDE_059","tower","WnrB9gmiM7J7IoFxUZveELqHAvQSepTBVqV06RBRk8w=",,"WnrB9gmiM7J7IoFxUZveELqHAvQSepTBx3Ly38IZAgw=","A00000076700","2019-06-26T21:48Z","2020-01-16","N",-1.7,-30.1,2.08,46.58,22.4,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"cfb5097c-ec91-4403-a846-1abc6ef34a57","UNDE_012.basePlot.cfc","D05","UNDE","UNDE_012","distributed","WnrB9gmiM7J96MyDYabcUgIRrJ3NnHDw7Pruh5AVjnc=",,"WnrB9gmiM7J96MyDYabcUgIRrJ3NnHDwkFncX7lkHzQ=","A00000076680","2019-06-27T16:13Z","2020-03-05","N",-3.0,-28.8,2.09,45.36,21.8,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"ff3e3c3c-fe67-4beb-85a9-a0dc2d6e0142","UNDE_012.basePlot.cfc","D05","UNDE","UNDE_012","distributed","WnrB9gmiM7LrAdAqcRZjGAHUAiZTtcwufMou9C0oGQo=",,"WnrB9gmiM7LrAdAqcRZjGAHUAiZTtcwuKfnfdo49gH0=","A00000076669","2019-06-27T16:20Z","2020-03-05","N",-4.6,-29.8,1.50,45.77,30.5,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"4a96656d-62f9-4794-b2ca-b3c625d00d65","UNDE_012.basePlot.cfc","D05","UNDE","UNDE_012","distributed","WnrB9gmiM7Iu9xAiEWyBuA9qe5F0OOKUywyDK3xcWcQ=",,"WnrB9gmiM7Iu9xAiEWyBuA9qe5F0OOKU4BtXpFiOsUY=","A00000076973","2019-06-27T16:30Z","2020-03-05","N",-1.5,-30.6,1.18,50.56,42.9,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"4b74a680-d99b-4e37-be3e-56af9f61af0f","UNDE_050.basePlot.cfc","D05","UNDE","UNDE_050","tower","WnrB9gmiM7IfnJtC5BUruWEfsaR4ESPCBa6UBK8h+pY=",,"WnrB9gmiM7IfnJtC5BUruWEfsaR4ESPCp0l+SDAWXD4=","A00000076707","2019-06-27T19:34Z","2020-01-16","N",-1.2,-28.8,2.88,45.58,15.8,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"086b35b0-7fa1-4a53-9b92-e243e793aa78","UNDE_050.basePlot.cfc","D05","UNDE","UNDE_050","tower","WnrB9gmiM7LN5748NGOBOCfyviLTlqwkJeO5LJ9Ga+E=",,"WnrB9gmiM7LN5748NGOBOCfyviLTlqwkAvBXlAMbs7E=","A00000076688","2019-06-29T19:57Z","2020-01-16","N",-0.4,-29.2,2.55,49.18,19.3,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"5a312ba5-fd4d-4bbd-a44d-60b85af714bf","UNDE_058.basePlot.cfc","D05","UNDE","UNDE_058","tower","WnrB9gmiM7JaHwAIJc1JprE9gjz/5FwKygNApjIqQ7g=",,"WnrB9gmiM7JaHwAIJc1JprE9gjz/5FwKlLmS3sVAvsM=","A00000076980","2019-06-30T18:06Z","2020-01-16","N",-0.8,-28.9,3.20,49.75,15.5,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"15510972-4537-4467-b2cc-a402bb1a7870","UNDE_058.basePlot.cfc","D05","UNDE","UNDE_058","tower","WnrB9gmiM7JaHwAIJc1JpsEcQxgeMxCvixBMrSlR/8Y=",,"WnrB9gmiM7JaHwAIJc1JpsEcQxgeMxCvXChjc/OPxVw=","A00000076691","2019-06-30T18:43Z","2020-01-16","N",-1.2,-28.4,3.02,50.23,16.7,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
"9994a9a5-60c6-45bd-8c04-f270bf5c275e","UNDE_058.basePlot.cfc","D05","UNDE","UNDE_058","tower","WnrB9gmiM7J2KyKbDtjZnZ8KwMaXzAJE8ZEpDmO2eWc=",,"WnrB9gmiM7J2KyKbDtjZnZ8KwMaXzAJEe0hx6MpTY+k=","A00000076697","2019-06-30T18:53Z","2020-01-16","N",-0.4,-31.4,2.61,45.91,17.6,"OK","OK","OK","OK",1,,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError"
