uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF
"849bcec6-fba3-4ab3-9f33-cd5752d69e15","SJER_005.basePlot.cfc","D17","SJER","SJER_005","distributed","2kN0Z0OxE8GoTaF3l2eqwKj52kbWxr61oywLpDSGm6Y=",,"2kN0Z0OxE8GoTaF3l2eqwKj52kbWxr61N7ZM6nE/+I4=","A00000062391","2019-03-26T17:53Z","2020-01-30",1,0.469,7.97,8.03,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"617b4e19-79d8-4e97-86e9-1401149185ec","SJER_007.basePlot.cfc","D17","SJER","SJER_007","distributed","2kN0Z0OxE8ElZr6rYAw5km9PPEYuhOJY8zUsBFnwhxU=",,"2kN0Z0OxE8ElZr6rYAw5km9PPEYuhOJYI2U37KBlQTE=","A00000061791","2019-03-26T19:11Z","2020-01-30",1,0.470,1.59,17.33,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"d09a31d5-b10a-4218-9fda-feaa8b364e3f","SJER_007.basePlot.cfc","D17","SJER","SJER_007","distributed","2kN0Z0OxE8EXpOZcskMA8lOknWoTJAhLhpKrhYkVQ4Y=",,"2kN0Z0OxE8EXpOZcskMA8lOknWoTJAhLZNeX89E2oag=","A00000062394","2019-03-26T19:52Z","2020-01-30",1,0.475,5.23,9.99,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"8570f5cb-a0a9-4df1-9be2-fcf332cef234","SJER_006.basePlot.cfc","D17","SJER","SJER_006","distributed","2kN0Z0OxE8HK7y4Ug7B/m9gTIZ4LtbgRdQ3N0I6UUbw=",,"2kN0Z0OxE8HK7y4Ug7B/m9gTIZ4LtbgRKIX3BDglsPs=","A00000061797","2019-03-27T15:08Z","2020-01-30",1,0.486,3.00,21.98,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"99c389a6-46d8-4d5e-aca0-5f7b207ba74a","SJER_006.basePlot.cfc","D17","SJER","SJER_006","distributed","2kN0Z0OxE8FufroDTO/Jjpr0TrwPlb+xOHccQZBen58=",,"2kN0Z0OxE8FufroDTO/Jjpr0TrwPlb+xn1Sc+kcmEveHylWIpSdRxA==","A00000062398","2019-03-27T15:42Z","2020-01-30",1,0.496,6.09,8.99,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"8f183643-3dad-4586-a431-e19f5b5045ec","SJER_025.basePlot.cfc","D17","SJER","SJER_025","distributed","2kN0Z0OxE8EMu3R8eYj5xN/6hDPf09jF06PkPHv+LqU=",,"2kN0Z0OxE8EMu3R8eYj5xN/6hDPf09jFqC9BFzbNoVk=","A00000061805","2019-03-27T17:42Z","2020-01-30",1,0.470,5.14,28.18,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"46c58983-7c7b-4e6b-ab57-4c8374f5aed5","SJER_025.basePlot.cfc","D17","SJER","SJER_025","distributed","2kN0Z0OxE8Hz4DkUohEzLJNSvGT/VDdp/4tY5xL1ALs=",,"2kN0Z0OxE8Hz4DkUohEzLJNSvGT/VDdpykaxEJHmbBo=","A00000062401","2019-03-27T18:13Z","2020-01-30",1,0.479,12.39,14.78,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"7e058bca-86b3-4302-87cf-10a4a0145808","SJER_014.basePlot.cfc","D17","SJER","SJER_014","distributed","2kN0Z0OxE8GgcyGjlRGWMpEXrHmkEBaOQWcTWbMHN08=",,"2kN0Z0OxE8GgcyGjlRGWMpEXrHmkEBaOy4wBBxkeDsA=","A00000061808","2019-03-27T20:35Z","2020-01-30",1,0.458,3.58,21.64,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"e0ce9b08-c173-4c92-9b14-a016ef7af508","SJER_016.basePlot.cfc","D17","SJER","SJER_016","distributed","2kN0Z0OxE8FjnNzpkc8JhHgREbvwdKYSE9oPpOCEWbE=",,"2kN0Z0OxE8FjnNzpkc8JhHgREbvwdKYSiWa2F+KqUyK88dZQndFA5w==","A00000062404","2019-03-27T21:23Z","2020-01-30",1,0.489,13.04,14.71,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"707ce627-4da8-48a4-b6d2-397593fa3a17","SJER_016.basePlot.cfc","D17","SJER","SJER_016","distributed","2kN0Z0OxE8EdHCE0H8fEFSNc/DiPr5nV8NJ5SNU81LY=",,"2kN0Z0OxE8EdHCE0H8fEFSNc/DiPr5nV5yDHVnI7EjQ=","A00000061794","2019-03-27T21:28Z","2020-01-30",1,0.460,2.16,29.51,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"d1445c39-fadf-464d-ab94-a9a07091f562","SJER_001.basePlot.cfc","D17","SJER","SJER_001","distributed","2kN0Z0OxE8EKT18zkbawyweuoYHqBzNxqV5SFrxN3s4=",,"2kN0Z0OxE8EKT18zkbawyweuoYHqBzNxGIi+TAEeNKA=","A00000061799","2019-03-28T15:47Z","2020-01-30",1,0.462,3.94,21.59,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"bde1f1e1-e200-45f6-b1e1-79188986563e","SJER_019.basePlot.cfc","D17","SJER","SJER_019","distributed","2kN0Z0OxE8ESp2OZlPr9inkwNhuc0nx/4T8gEhL9cSI=",,"2kN0Z0OxE8ESp2OZlPr9inkwNhuc0nx/sagqbadMz8M=","A00000062422","2019-03-28T16:40Z","2020-01-30",1,0.451,3.22,18.68,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"536dd540-e6cd-403e-bdb3-25a5d20ff645","SJER_012.basePlot.cfc","D17","SJER","SJER_012","distributed","2kN0Z0OxE8HfzJ2cXhW90gTLmh7AQNfvvcSjLpKcNC8=",,"2kN0Z0OxE8HfzJ2cXhW90gTLmh7AQNfvbOzK+Ai/x1A=","A00000062424","2019-03-28T20:09Z","2020-01-30",1,0.470,5.72,26.23,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"8bfe7b49-6c1b-4e7a-a200-6ebbf47b4a07","SJER_012.basePlot.cfc","D17","SJER","SJER_012","distributed","2kN0Z0OxE8GeT1an5Vbz9ik0z5dixN1NADFlM6/uixk=",,"2kN0Z0OxE8GeT1an5Vbz9ik0z5dixN1N+JeTX0AeImk=","A00000062406","2019-03-28T20:10Z","2020-01-30",1,0.479,4.86,9.53,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
