uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF
"ba14a372-a231-4a86-83ef-bf436fe6e11f","SJER_047.basePlot.cfc","D17","SJER","SJER_047","tower","2kN0Z0OxE8E+lZV9RHONKqDs6ZKapv+0u7oG7Emx5WE=",,"2kN0Z0OxE8E+lZV9RHONKqDs6ZKapv+0dH2taQTJwrkZVk6l+vhdZg==","A00000062427","2019-03-20T16:30Z","2020-01-21",1,0.198,25,0.130,0.560,0.187,0.157,0.144,95.7,50.3,2.4,5.4,36.8,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","PG+Xl6bagiQ=","0SbE4/OAjEQ=",
"555232b2-8da5-4c51-b612-1d73231c1ea0","SJER_047.basePlot.cfc","D17","SJER","SJER_047","tower","2kN0Z0OxE8GnauhgI/8jSJpeoaSip4Y/FCxFs7NemNc=",,"2kN0Z0OxE8GnauhgI/8jSJpeoaSip4Y/u3dAkydd+kQ6Vq1bkstX2Q==","A00000062429","2019-03-20T16:47Z","2020-01-21",1,0.202,25,0.294,1.343,0.580,0.336,0.170,231.8,81.1,9.0,15.6,46.0,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","PG+Xl6bagiQ=","0SbE4/OAjEQ=",
"7b54ea4a-41a5-42eb-a82b-c33eeec9ff7a","SJER_047.basePlot.cfc","D17","SJER","SJER_047","tower","2kN0Z0OxE8EX0dPugoM0gEE18+LRfi1RArlKGlYLvwE=",,"2kN0Z0OxE8EX0dPugoM0gEE18+LRfi1RNE3O4e7ObJE=","A00000062431","2019-03-20T17:32Z","2020-01-21",1,0.202,25,0.367,3.437,0.564,0.151,0.224,117.0,490.1,8.8,4.8,51.5,"OK","OK","OK","OK","OK","OK","sample value outlier - soil contamination","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","PG+Xl6bagiQ=","0SbE4/OAjEQ=",
"2a2248b2-3fdb-4f96-acb0-edc5359ebe6a","SJER_046.basePlot.cfc","D17","SJER","SJER_046","tower","2kN0Z0OxE8F0itnBgnoWQ2DjhXjI2smSUTLiITwlIzo=",,"2kN0Z0OxE8F0itnBgnoWQ2DjhXjI2smS2F9ZSMb03kKquz2dTI6Grg==","A00000062418","2019-03-21T17:26Z","2020-01-21",1,0.199,25,0.154,0.997,1.544,0.201,0.111,99.5,64.0,2.8,21.0,24.1,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","PG+Xl6bagiQ=","0SbE4/OAjEQ=",
"5fbf2294-035a-4630-8fb9-13d715c41a3e","SJER_046.basePlot.cfc","D17","SJER","SJER_046","tower","2kN0Z0OxE8EqZNFhaFHoFVaMnPgYDebiV1hjVWHZ0RA=",,"2kN0Z0OxE8EqZNFhaFHoFVaMnPgYDebiZt/Aoe0GXPftApXtvzi1yQ==","A00000062420","2019-03-21T17:55Z","2020-01-21",1,0.202,25,0.113,0.483,1.346,0.166,0.073,39.6,58.6,2.2,17.8,41.5,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","PG+Xl6bagiQ=","0SbE4/OAjEQ=",
"46f6a03a-b285-4e71-9846-c55cc9fb6283","SJER_046.basePlot.cfc","D17","SJER","SJER_046","tower","2kN0Z0OxE8FrgGadQFQgjyNFoYubzkbft7HCelRuUzE=",,"2kN0Z0OxE8FrgGadQFQgjyNFoYubzkbfH4ccuO1agQM=","A00000062433","2019-03-21T18:26Z","2020-01-21",1,0.201,25,0.493,4.286,0.950,0.188,0.174,67.6,725.6,4.3,9.8,26.9,"OK","sample value outlier","OK","OK","OK","OK","sample value outlier - soil contamination","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","PG+Xl6bagiQ=","0SbE4/OAjEQ=",
"56133ac3-7854-4c6a-b26b-e8dbf53e1788","SJER_045.basePlot.cfc","D17","SJER","SJER_045","tower","2kN0Z0OxE8Eu4tQpkUVPsADW0gceKEmBYhhOnri9nEA=",,"2kN0Z0OxE8Eu4tQpkUVPsADW0gceKEmBnXeWnsIHOdI=","A00000062411","2019-03-21T19:23Z","2020-01-21",1,0.206,25,0.140,0.655,2.505,0.212,0.134,31.1,47.9,1.6,15.4,10.9,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","PG+Xl6bagiQ=","0SbE4/OAjEQ=",
"33132587-37d2-46c8-b69e-de6a86abef5e","SJER_045.basePlot.cfc","D17","SJER","SJER_045","tower","2kN0Z0OxE8HrKU2Qmu4c9qyGJjwEw/YBgx2PAcfjwtY=",,"2kN0Z0OxE8HrKU2Qmu4c9qyGJjwEw/YBr4p6z26MQ6UWzrpGALXyzA==","A00000062413","2019-03-21T20:16Z","2020-01-21",1,0.204,25,0.390,1.593,0.689,0.263,0.165,169.4,76.1,5.4,18.7,40.6,"OK","OK","OK","OK","OK","OK","OK","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","PG+Xl6bagiQ=","0SbE4/OAjEQ=",
"9c06298d-44d8-4d48-9d80-d9b347164e62","SJER_045.basePlot.cfc","D17","SJER","SJER_045","tower","2kN0Z0OxE8Ght+vqSNjLJvuyEWgosBDJ64mf1a8wgMY=",,"2kN0Z0OxE8Ght+vqSNjLJvuyEWgosBDJUuOtnq1NdBQ=","A00000062415","2019-03-21T20:46Z","2020-01-21",1,0.204,25,0.656,4.857,0.732,0.207,0.215,79.7,941.4,6.0,9.4,30.6,"sample value outlier","sample value outlier","OK","OK","OK","OK","sample value outlier - soil contamination","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","PG+Xl6bagiQ=","0SbE4/OAjEQ=",
"a332130d-49ad-4406-8aac-e3bec142369b","SJER_004.basePlot.cfc","D17","SJER","SJER_004","distributed","2kN0Z0OxE8E6yoOagSqOSRtNLSrhl99uQ0RdgD9X3OE=",,"2kN0Z0OxE8E6yoOagSqOSRtNLSrhl99uv6BVobtmjj0=","A00000062408","2019-03-26T15:29Z","2020-01-21",1,0.201,25,0.459,4.226,1.001,0.189,0.183,85.8,1675.0,5.3,12.4,34.3,"OK","sample value outlier","OK","OK","OK","OK","sample value outlier - soil contamination","OK","OK","OK",,"A and L Great Lakes","SOP APF-10-020","PG+Xl6bagiQ=","0SbE4/OAjEQ=",
