uid,namedLocation,domainID,siteID,plotID,plotType,sampleID,sampleCode,ligninSampleID,ligninSampleBarcode,collectDate,analysisDate,analyticalRepNumber,dryMass,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks,laboratoryName,testMethod,analyzedBy,reviewedBy,dataQF
"57928240-e1b6-475e-8c56-41a223d04f37","DELA_018.basePlot.cfc","D08","DELA","DELA_018","distributed","Nc+HNMhlqfsnz6FNEIwdfsWmIUSpBr0OFgK8ecEB+NM=",,"Nc+HNMhlqfsnz6FNEIwdfsWmIUSpBr0O+qil36lP2wSFUiDCEgZqWA==","A00000082829","2019-04-24T16:50Z","2019-08-01",1,0.493,8.82,17.57,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"4046df95-8031-44c3-b8a1-60714d27cf47","DELA_037.basePlot.cfc","D08","DELA","DELA_037","tower","Nc+HNMhlqfsAhFo00mW98DxiUETxOpi89aDGrmcTVb0=","A00000081974","Nc+HNMhlqfsAhFo00mW98DxiUETxOpi8hD3cXwI6aczj00i7j9A+9w==","A00000083320","2019-04-24T19:06Z","2019-08-01",1,0.476,17.87,10.67,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"2a017aa1-695d-4f3f-b286-201dab136b99","DELA_037.basePlot.cfc","D08","DELA","DELA_037","tower","Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNreDrZYbTy18Q=","A00000081975","Nc+HNMhlqftqTy1u6ZC0mcDZhrM56GNrhp06r4iZsvE=","A00000082879","2019-04-24T19:10Z","2019-08-01",1,0.471,11.74,18.33,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"bf58230c-9c3e-4be2-b9e2-275ef45c413a","DELA_037.basePlot.cfc","D08","DELA","DELA_037","tower","Nc+HNMhlqfu2Elvk5YKLrDGF+5Kf6lJrkxOdRsqUcU0=","A00000081976","Nc+HNMhlqfu2Elvk5YKLrDGF+5Kf6lJrWIO8hwkgX/g=","A00000082886","2019-04-24T19:12Z","2019-08-01",1,0.473,18.93,18.26,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"8c4eaa4a-5ccd-425b-9b4b-37910825491c","DELA_004.basePlot.cfc","D08","DELA","DELA_004","distributed","Nc+HNMhlqfuwkD7dmJPLXVLEmN2TKZvWpb+QskA6CnM=","A00000081977","Nc+HNMhlqfuwkD7dmJPLXVLEmN2TKZvW+erNO8Oy2gY=","A00000082878","2019-04-25T13:34Z","2019-08-01",1,0.471,27.74,14.25,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"9b2c437e-675d-427e-8f6b-ae44a9b72920","DELA_004.basePlot.cfc","D08","DELA","DELA_004","distributed","Nc+HNMhlqfvzzMmbGQYGYjjZ7SKMhcJn9al0s1bIq3w=","A00000081978","Nc+HNMhlqfvzzMmbGQYGYjjZ7SKMhcJnjucQnHpcjRI=","A00000082797","2019-04-25T14:04Z","2019-08-01",1,0.492,6.38,13.86,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"f28e9a13-5226-4200-ab92-5c652e5472f3","DELA_004.basePlot.cfc","D08","DELA","DELA_004","distributed","Nc+HNMhlqfs+NPALPvNDccCD7HI8gGqXY4qzY09MoN0=","A00000081979","Nc+HNMhlqfs+NPALPvNDccCD7HI8gGqX09MZg1wk65c=","A00000082831","2019-04-25T14:42Z","2019-08-01",1,0.477,13.24,21.58,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"6e7a4001-00f5-462a-af3b-321febb6ac54","DELA_004.basePlot.cfc","D08","DELA","DELA_004","distributed","Nc+HNMhlqfvzzMmbGQYGYoJDjOWFEkvLeaJudwc9lP0=","A00000081980","Nc+HNMhlqfvzzMmbGQYGYoJDjOWFEkvLbIvqnMsWu2s=","A00000083307","2019-04-25T15:06Z","2019-08-01",1,0.484,7.30,13.67,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"52d05edb-c5b4-4857-bd0f-ae79cef75a8c","DELA_003.basePlot.cfc","D08","DELA","DELA_003","distributed","Nc+HNMhlqfsLn9TiKPIz/JUCNNrug2aPON8fLCjR+BE=","A00000081981","Nc+HNMhlqfsLn9TiKPIz/JUCNNrug2aPL5mPgjvZAdeDE9xdmp9SJg==","A00000082835","2019-04-25T15:59Z","2019-08-01",1,0.487,18.87,14.91,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"f343a106-a8b9-4a1b-b4b7-53ce9b975255","DELA_040.basePlot.cfc","D08","DELA","DELA_040","tower","Nc+HNMhlqfubEIJhrJbaDsb7yj31PY9MpO8+dN+5GkY=","A00000081982","Nc+HNMhlqfubEIJhrJbaDsb7yj31PY9M7RgBtjJzLGM=","A00000083322","2019-04-29T15:52Z","2019-08-01",1,0.469,24.21,14.75,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"05396ac1-2d91-49c4-8bc1-e9db787eb5e8","DELA_040.basePlot.cfc","D08","DELA","DELA_040","tower","Nc+HNMhlqfuEyRxypRJayAmYu8zBVJ+oNH4do/ab9eQ=","A00000081983","Nc+HNMhlqfuEyRxypRJayAmYu8zBVJ+ohRr6VsdkClA=","A00000083314","2019-04-29T16:32Z","2019-08-01",1,0.486,10.03,12.48,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
"53734509-94f2-4747-bfb1-68ea64632353","DELA_044.basePlot.cfc","D08","DELA","DELA_044","tower","Nc+HNMhlqfuJihW7TqzFUCDtDVowxajkByIISbZDOvQ=","A00000081984","Nc+HNMhlqfuJihW7TqzFUCDtDVowxajkd0YW5f7evXf/vquL/mTHsg==","A00000083332","2019-04-29T17:57Z","2019-08-01",1,0.461,10.73,19.44,"OK","OK",,"A and L Great Lakes","SOP APF-10-024","5CCjZV/fgtQ=","6AyUQh3hBk8=",
